estacion;latitud;altitud;a�o;mes;dia;precipitacion
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;12;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;13;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;14;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;15;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;16;0.2
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;17;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;18;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;19;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;20;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;21;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;22;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;23;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;24;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;25;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;26;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;27;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;28;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;29;3.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;30;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2013;12;31;0.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;1;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;2;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;3;0.5
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;4;0.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;5;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;6;0.2
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;7;0.7
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;8;0.7
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;9;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;10;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;11;0.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;12;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;13;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;14;9.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;15;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;16;2.2
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;17;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;18;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;19;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;20;2.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;21;0.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;22;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;23;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;24;4.8
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;25;2.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;26;0.6
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;27;2.6
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;28;15.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;29;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;30;1.7
 Estación Meteorológica.;33&deg 38' 9'' S;40;2016;12;31;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;1;0.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;2;1.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;3;1.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;4;0.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;5;0.9
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;6;1.2
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;7;1.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;8;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;9;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;10;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;11;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;12;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;13;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;14;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;15;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;16;2.9
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;17;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;18;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;19;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;20;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;21;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;22;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;23;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;24;1.8
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;25;0.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;26;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;27;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;28;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;29;1.9
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;30;6.5
 Estación Meteorológica.;33&deg 38' 9'' S;40;2017;12;31;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;1;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;2;0.6
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;3;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;4;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;5;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;6;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;7;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;8;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;9;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;10;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;11;1.2
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;12;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;13;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;14;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;15;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;16;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;17;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;18;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;19;4.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;20;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;21;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;22;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;23;1.7
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;24;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;25;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;26;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;27;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;28;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;29;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;30;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2019;12;31;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;1;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;2;0.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;3;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;4;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;5;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;6;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;7;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;8;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;9;0.4
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;10;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;11;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;12;2.3
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;13;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;14;6.7
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;15;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;16;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;17;1.3
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;18;0.5
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;19;0.2
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;20;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;21;0.7
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;22;0.6
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;23;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;24;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;25;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;26;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;27;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;28;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;29;0.1
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;30;0.0
 Estación Meteorológica.;33&deg 38' 9'' S;40;2020;12;31;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;1;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;2;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;3;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;4;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;5;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;6;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;7;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;8;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;9;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;10;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;11;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;12;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;13;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;14;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;15;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;16;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;17;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;18;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;19;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;20;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;21;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;22;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;23;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;24;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;25;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;26;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;27;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;28;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;29;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;30;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;1;31;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;1;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;2;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;3;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;4;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;5;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;6;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;7;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;8;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;9;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;10;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;11;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;12;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;13;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;14;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;15;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;16;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;17;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;18;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;19;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;20;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;21;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;22;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;23;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;24;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;25;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;26;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;27;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;28;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;29;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;30;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;1;31;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;1;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;2;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;3;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;4;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;5;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;6;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;7;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;8;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;9;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;10;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;11;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;12;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;13;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;14;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;15;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;16;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;17;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;18;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;19;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;20;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;21;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;22;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;23;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;24;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;25;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;26;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;27;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;28;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;29;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;30;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2017;1;31;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;1;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;2;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;3;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;4;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;5;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;6;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;7;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;8;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;9;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;10;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;11;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;12;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;13;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;14;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;15;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;16;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;17;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;18;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;19;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;20;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;21;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;22;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;23;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;24;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;25;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;26;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;27;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;28;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;29;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;30;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2019;1;31;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;1;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;2;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;3;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;4;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;5;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;6;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;7;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;8;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;9;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;10;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;11;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;12;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;13;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;14;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;15;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;16;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;17;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;18;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;19;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;20;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;21;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;22;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;23;0.2
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;24;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;25;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;26;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;27;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;28;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;29;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;30;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2020;1;31;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;1;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;2;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;3;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;4;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;5;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;6;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;7;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;8;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;9;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;10;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;11;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;12;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;13;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;14;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;15;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;16;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;17;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;18;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;19;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;20;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;21;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;22;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;23;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;24;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;25;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;26;0.2
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;27;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;28;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;29;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;30;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2021;1;31;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;1;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;2;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;3;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;4;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;5;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;6;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;7;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;8;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;9;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;10;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;11;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;12;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;13;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;14;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;15;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;16;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;17;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;18;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;19;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;20;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;21;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;22;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;23;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;24;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;25;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;26;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;27;0.0
 La Serena Ad.;29&deg 54' 52'' S;137;2013;2;28;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;1;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;2;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;3;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;4;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;5;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;6;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;7;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;8;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;9;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;10;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;11;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;12;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;13;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;14;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;15;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;16;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;17;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;18;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;19;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;20;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;21;0.0
 La Serena Ad.;29&deg 55' 3'' S;142;2016;2;22;0.0
